source,listing_id,title,location,property_type,bedrooms,bathrooms,size_sqft,price_kes,amenities,listing_url,scrape_date
BuyRentKenya,5ef79ec1eb,No title,Nairobi,Unknown,,,,12550000,,,2026-02-18
BuyRentKenya,fe07d2efbc,No title,Nairobi,Unknown,,,,95000000,,,2026-02-18
BuyRentKenya,fe07d2efbc,No title,Nairobi,Unknown,,,,95000000,,,2026-02-18
BuyRentKenya,8d0245555a,No title,Nairobi,Unknown,,,,110000000,,,2026-02-18
BuyRentKenya,8d0245555a,No title,Nairobi,Unknown,,,,110000000,,,2026-02-18
BuyRentKenya,ec7cd27a91,No title,Nairobi,Unknown,,,,113000000,,,2026-02-18
BuyRentKenya,ec7cd27a91,No title,Nairobi,Unknown,,,,113000000,,,2026-02-18
BuyRentKenya,b8f429e126,No title,Nairobi,Unknown,,,,130000000,,,2026-02-18
BuyRentKenya,60d5a58db3,No title,Nairobi,Unknown,,,,17500000,,,2026-02-18
BuyRentKenya,60d5a58db3,No title,Nairobi,Unknown,,,,17500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,a147423fba,No title,Nairobi,Unknown,,,,7950000,,,2026-02-18
BuyRentKenya,a147423fba,No title,Nairobi,Unknown,,,,7950000,,,2026-02-18
BuyRentKenya,91f4c8999d,No title,Nairobi,Unknown,,,,85000000,,,2026-02-18
BuyRentKenya,91f4c8999d,No title,Nairobi,Unknown,,,,85000000,,,2026-02-18
BuyRentKenya,5ef79ec1eb,No title,Nairobi,Unknown,,,,12550000,,,2026-02-18
BuyRentKenya,5ef79ec1eb,No title,Nairobi,Unknown,,,,12550000,,,2026-02-18
BuyRentKenya,fe07d2efbc,No title,Nairobi,Unknown,,,,95000000,,,2026-02-18
BuyRentKenya,fe07d2efbc,No title,Nairobi,Unknown,,,,95000000,,,2026-02-18
BuyRentKenya,8d0245555a,No title,Nairobi,Unknown,,,,110000000,,,2026-02-18
BuyRentKenya,8d0245555a,No title,Nairobi,Unknown,,,,110000000,,,2026-02-18
BuyRentKenya,ec7cd27a91,No title,Nairobi,Unknown,,,,113000000,,,2026-02-18
BuyRentKenya,ec7cd27a91,No title,Nairobi,Unknown,,,,113000000,,,2026-02-18
BuyRentKenya,b8f429e126,No title,Nairobi,Unknown,,,,130000000,,,2026-02-18
BuyRentKenya,60d5a58db3,No title,Nairobi,Unknown,,,,17500000,,,2026-02-18
BuyRentKenya,60d5a58db3,No title,Nairobi,Unknown,,,,17500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,8491fa4037,No title,Nairobi,Unknown,,,,13500000,,,2026-02-18
BuyRentKenya,a147423fba,No title,Nairobi,Unknown,,,,7950000,,,2026-02-18
BuyRentKenya,a147423fba,No title,Nairobi,Unknown,,,,7950000,,,2026-02-18
BuyRentKenya,91f4c8999d,No title,Nairobi,Unknown,,,,85000000,,,2026-02-18
BuyRentKenya,91f4c8999d,No title,Nairobi,Unknown,,,,85000000,,,2026-02-18
BuyRentKenya,5ef79ec1eb,No title,Nairobi,Unknown,,,,12550000,,,2026-02-18
BuyRentKenya,5ef79ec1eb,No title,Nairobi,Unknown,,,,12550000,,,2026-02-18
BuyRentKenya,fe07d2efbc,No title,Nairobi,Unknown,,,,95000000,,,2026-02-18
BuyRentKenya,fe07d2efbc,No title,Nairobi,Unknown,,,,95000000,,,2026-02-18
BuyRentKenya,8d0245555a,No title,Nairobi,Unknown,,,,110000000,,,2026-02-18
BuyRentKenya,8d0245555a,No title,Nairobi,Unknown,,,,110000000,,,2026-02-18
BuyRentKenya,ec7cd27a91,No title,Nairobi,Unknown,,,,113000000,,,2026-02-18
BuyRentKenya,ec7cd27a91,No title,Nairobi,Unknown,,,,113000000,,,2026-02-18
BuyRentKenya,b8f429e126,No title,Nairobi,Unknown,,,,130000000,,,2026-02-18
PropertyPro,8ADSV,"To Let/ Splendid Furnished 2 Bed Apartment + Double Rooms/ Short Stays/ Holiday Home/ Bofa, Kilifi County",Kilimani,Apartment,1.0,2.0,968.76,10497669,pool|gym|parking|cctv|fence|backup generator|internet|balcony|furnished|borehole|lift|generator|water|pet|alarm|dsq,https://propertypro.co.ke/property/8ADSV,2026-02-18
PropertyPro,8ADSV,"To Let/ Splendid Furnished 2 Bed Apartment + Double Rooms/ Short Stays/ Holiday Home/ Bofa, Kilifi County",Kilimani,Apartment,1.0,2.0,968.76,1000000000,pool|gym|parking|cctv|fence|backup generator|internet|balcony|furnished|borehole|lift|generator|water|pet|alarm|dsq,https://propertypro.co.ke/property/8ADSV,2026-02-18
PropertyPro,8ADSV,"To Let/ Splendid Furnished 2 Bed Apartment + Double Rooms/ Short Stays/ Holiday Home/ Bofa, Kilifi County",Kilimani,Apartment,1.0,2.0,968.76,20000,pool|gym|parking|cctv|fence|backup generator|internet|balcony|furnished|borehole|lift|generator|water|pet|alarm|dsq,https://propertypro.co.ke/property/8ADSV,2026-02-18
PropertyPro,8ADSV,"KSh 3,500",Nairobi,Unknown,2.0,2.0,,3500,,https://propertypro.co.ke/property/8ADSV,2026-02-18
PropertyPro,0ADSQ,"KSh 8,500,000",Nairobi,Unknown,2.0,2.0,,8500000,,https://propertypro.co.ke/property/0ADSQ,2026-02-18
PropertyPro,7ADSC,"KSh 5,000,000",Nairobi,Unknown,2.0,2.0,,5000000,,https://propertypro.co.ke/property/7ADSC,2026-02-18
PropertyPro,3ADRW,"KSh 4,200,000",Nairobi,Unknown,4.0,4.0,,4200000,,https://propertypro.co.ke/property/3ADRW,2026-02-18
PropertyPro,6ADRN,"KSh 13,000,000",Nairobi,Unknown,4.0,2.0,,13000000,,https://propertypro.co.ke/property/6ADRN,2026-02-18
PropertyPro,0ADRK,"KSh 5,000,000",Nairobi,Unknown,2.0,2.0,,5000000,,https://propertypro.co.ke/property/0ADRK,2026-02-18
PropertyPro,4ADRH,"KSh 8,000,000",Nairobi,Unknown,1.0,1.0,,8000000,,https://propertypro.co.ke/property/4ADRH,2026-02-18
PropertyPro,4ADRG,"KSh 5,000,000",Nairobi,Unknown,2.0,2.0,,5000000,,https://propertypro.co.ke/property/4ADRG,2026-02-18
PropertyPro,7ADRA,"KSh 1,300,000",Nairobi,Unknown,0.0,0.0,,1300000,,https://propertypro.co.ke/property/7ADRA,2026-02-18
PropertyPro,8ADLS,"KSh 3,200,000",Nairobi,Unknown,2.0,2.0,,3200000,,https://propertypro.co.ke/property/8ADLS,2026-02-18
PropertyPro,6BMSC,"KSh 7,900,000",Nairobi,Unknown,2.0,2.0,,7900000,,https://propertypro.co.ke/property/6BMSC,2026-02-18
PropertyPro,6BMRG,"KSh 4,400,000",Nairobi,Unknown,1.0,1.0,,4400000,,https://propertypro.co.ke/property/6BMRG,2026-02-18
PropertyPro,7BMPX,"KSh 29,500,000",Nairobi,Unknown,5.0,5.0,,29500000,,https://propertypro.co.ke/property/7BMPX,2026-02-18
PropertyPro,6BMPX,"KSh 10,250,000",Nairobi,Unknown,3.0,4.0,,10250000,,https://propertypro.co.ke/property/6BMPX,2026-02-18
PropertyPro,8BMPT,"KSh 7,950,000",Nairobi,Unknown,2.0,2.0,,7950000,,https://propertypro.co.ke/property/8BMPT,2026-02-18
PropertyPro,1BMPR,"KSh 9,750,000",Nairobi,Unknown,3.0,3.0,,9750000,,https://propertypro.co.ke/property/1BMPR,2026-02-18
PropertyPro,3BMMD,"KSh 72,500",Nairobi,Unknown,3.0,4.0,,72500,,https://propertypro.co.ke/property/3BMMD,2026-02-18
PropertyPro,0BKHA,Modern Executive 1 Bedroom Beachside Apartment,Ruiru,Apartment,1.0,1.0,,10497669,pool|gym|parking|garden|cctv|fence|backup generator|internet|balcony|furnished|borehole|lift|generator|alarm|air conditioning,https://propertypro.co.ke/property/0BKHA,2026-02-18
PropertyPro,0BKHA,Modern Executive 1 Bedroom Beachside Apartment,Ruiru,Apartment,1.0,1.0,,1000000000,pool|gym|parking|garden|cctv|fence|backup generator|internet|balcony|furnished|borehole|lift|generator|alarm|air conditioning,https://propertypro.co.ke/property/0BKHA,2026-02-18
PropertyPro,0BKHA,Modern Executive 1 Bedroom Beachside Apartment,Ruiru,Apartment,1.0,1.0,,20000,pool|gym|parking|garden|cctv|fence|backup generator|internet|balcony|furnished|borehole|lift|generator|alarm|air conditioning,https://propertypro.co.ke/property/0BKHA,2026-02-18
PropertyPro,0BKHA,"KSh 2,900,000",Nairobi,Unknown,1.0,1.0,,2900000,,https://propertypro.co.ke/property/0BKHA,2026-02-18
PropertyPro,1BKJB,"KSh 6,500,000",Nairobi,Unknown,2.0,2.0,,6500000,,https://propertypro.co.ke/property/1BKJB,2026-02-18
PropertyPro,4BKHR,"KSh 3,900,000",Nairobi,Unknown,2.0,2.0,,3900000,,https://propertypro.co.ke/property/4BKHR,2026-02-18
PropertyPro,1BJKH,"KSh 4,400,000",Nairobi,Unknown,1.0,1.0,,4400000,,https://propertypro.co.ke/property/1BJKH,2026-02-18
PropertyPro,3BKCF,"KSh 4,400,000",Nairobi,Unknown,0.0,1.0,,4400000,,https://propertypro.co.ke/property/3BKCF,2026-02-18
PropertyPro,4BKGV,"KSh 5,500,000",Nairobi,Unknown,3.0,3.0,,5500000,,https://propertypro.co.ke/property/4BKGV,2026-02-18
PropertyPro,7BJMQ,"KSh 70,000",Nairobi,Unknown,1.0,1.0,,70000,,https://propertypro.co.ke/property/7BJMQ,2026-02-18
PropertyPro,9BGTP,"KSh 75,000",Nairobi,Unknown,3.0,4.0,,75000,,https://propertypro.co.ke/property/9BGTP,2026-02-18
PropertyPro,8BGKY,"KSh 10,250,000",Nairobi,Unknown,3.0,3.0,,10250000,,https://propertypro.co.ke/property/8BGKY,2026-02-18
PropertyPro,8BGML,"KSh 2,350,000",Nairobi,Unknown,1.0,1.0,,2350000,,https://propertypro.co.ke/property/8BGML,2026-02-18
PropertyPro,7BGML,"KSh 3,490,000",Nairobi,Unknown,2.0,2.0,,3490000,,https://propertypro.co.ke/property/7BGML,2026-02-18
PropertyPro,8BGMK,"KSh 11,000,000",Nairobi,Unknown,4.0,4.0,,11000000,,https://propertypro.co.ke/property/8BGMK,2026-02-18
PropertyPro,5BGLP,"KSh 9,500,000",Nairobi,Unknown,3.0,3.0,,9500000,,https://propertypro.co.ke/property/5BGLP,2026-02-18
PropertyPro,4BGLP,"KSh 24,000,000",Nairobi,Unknown,2.0,3.0,,24000000,,https://propertypro.co.ke/property/4BGLP,2026-02-18
PropertyPro,3BGLP,"KSh 6,950,000",Nairobi,Unknown,2.0,2.0,,6950000,,https://propertypro.co.ke/property/3BGLP,2026-02-18
PropertyPro,9BGKY,"KSh 10,250,000",Nairobi,Unknown,3.0,3.0,,10250000,,https://propertypro.co.ke/property/9BGKY,2026-02-18
PropertyPro,7BGKY,"KSh 40,000,000",Nairobi,Unknown,3.0,4.0,,40000000,,https://propertypro.co.ke/property/7BGKY,2026-02-18
PropertyPro,9BGKN,"Studio, 1 & 2 Bedroom Apartment",Karen,Apartment,1.0,1.0,15.9,10497669,pool|parking|fence|backup generator|furnished|lift|generator|pet|dsq,https://propertypro.co.ke/property/9BGKN,2026-02-18
PropertyPro,9BGKN,"Studio, 1 & 2 Bedroom Apartment",Karen,Apartment,1.0,1.0,15.9,1000000000,pool|parking|fence|backup generator|furnished|lift|generator|pet|dsq,https://propertypro.co.ke/property/9BGKN,2026-02-18
PropertyPro,9BGKN,"Studio, 1 & 2 Bedroom Apartment",Karen,Apartment,1.0,1.0,15.9,20000,pool|parking|fence|backup generator|furnished|lift|generator|pet|dsq,https://propertypro.co.ke/property/9BGKN,2026-02-18
PropertyPro,9BGKN,"KSh 4,500,000",Nairobi,Unknown,1.0,1.0,,4500000,,https://propertypro.co.ke/property/9BGKN,2026-02-18
PropertyPro,8BGKN,"KSh 30,000,000",Nairobi,Unknown,3.0,3.0,,30000000,,https://propertypro.co.ke/property/8BGKN,2026-02-18
PropertyPro,6BGKC,"KSh 12,000,000",Nairobi,Unknown,3.0,3.0,,12000000,,https://propertypro.co.ke/property/6BGKC,2026-02-18
PropertyPro,5BGKC,"KSh 9,500,000",Nairobi,Unknown,3.0,3.0,,9500000,,https://propertypro.co.ke/property/5BGKC,2026-02-18
PropertyPro,1BGKC,"KSh 7,750,000",Nairobi,Unknown,3.0,3.0,,7750000,,https://propertypro.co.ke/property/1BGKC,2026-02-18
PropertyPro,2BGKA,"KSh 6,950,000",Nairobi,Unknown,2.0,2.0,,6950000,,https://propertypro.co.ke/property/2BGKA,2026-02-18
PropertyPro,0BGJZ,"KSh 3,500",Nairobi,Unknown,1.0,1.0,,3500,,https://propertypro.co.ke/property/0BGJZ,2026-02-18
PropertyPro,9BGJX,"KSh 7,750,000",Nairobi,Unknown,3.0,3.0,,7750000,,https://propertypro.co.ke/property/9BGJX,2026-02-18
PropertyPro,3BGJX,"KSh 10,250,000",Nairobi,Unknown,3.0,3.0,,10250000,,https://propertypro.co.ke/property/3BGJX,2026-02-18
PropertyPro,8BGJU,"KSh 9,500,000",Nairobi,Unknown,3.0,3.0,,9500000,,https://propertypro.co.ke/property/8BGJU,2026-02-18
PropertyPro,4BKMT,"KSh 248,000,000",Nairobi,Unknown,0.0,0.0,,248000000,,https://propertypro.co.ke/property/4BKMT,2026-02-18
PropertyPro,9BKMG,"KSh 1,400,000",Nairobi,Unknown,0.0,0.0,,1400000,,https://propertypro.co.ke/property/9BKMG,2026-02-18
PropertyPro,5BKGC,"KSh 400,000",Nairobi,Unknown,4.0,5.0,,400000,,https://propertypro.co.ke/property/5BKGC,2026-02-18
PropertyPro,3BKFW,"KSh 300,000,000",Nairobi,Unknown,0.0,0.0,,300000000,,https://propertypro.co.ke/property/3BKFW,2026-02-18
PropertyPro,9BKER,"KSh 100,000,000",Nairobi,Unknown,0.0,0.0,,100000000,,https://propertypro.co.ke/property/9BKER,2026-02-18
PropertyPro,8BKER,"KSh 22,500,000",Nairobi,Unknown,0.0,0.0,,22500000,,https://propertypro.co.ke/property/8BKER,2026-02-18
PropertyPro,1BKDH,"8,174 Sq Ft Godowns",Riverside,Apartment,1.0,4.0,8.174,10497669,parking|fence,https://propertypro.co.ke/property/1BKDH,2026-02-18
PropertyPro,1BKDH,"8,174 Sq Ft Godowns",Riverside,Apartment,1.0,4.0,8.174,1000000000,parking|fence,https://propertypro.co.ke/property/1BKDH,2026-02-18
PropertyPro,1BKDH,"8,174 Sq Ft Godowns",Riverside,Apartment,1.0,4.0,8.174,20000,parking|fence,https://propertypro.co.ke/property/1BKDH,2026-02-18
PropertyPro,1BKDH,"KSh 261,500",Nairobi,Unknown,0.0,0.0,,261500,,https://propertypro.co.ke/property/1BKDH,2026-02-18
PropertyPro,9BKDC,"KSh 400,000",Nairobi,Unknown,0.0,0.0,,400000,,https://propertypro.co.ke/property/9BKDC,2026-02-18
PropertyPro,4BFNQ,"KSh 110,000,000",Nairobi,Unknown,0.0,0.0,,110000000,,https://propertypro.co.ke/property/4BFNQ,2026-02-18
PropertyPro,1BFLV,"KSh 540,000,000",Nairobi,Unknown,0.0,0.0,,540000000,,https://propertypro.co.ke/property/1BFLV,2026-02-18
PropertyPro,9BFLK,"KSh 82,000,000",Nairobi,Unknown,0.0,0.0,,82000000,,https://propertypro.co.ke/property/9BFLK,2026-02-18
PropertyPro,8BFLK,"KSh 155,000,000",Nairobi,Unknown,0.0,0.0,,155000000,,https://propertypro.co.ke/property/8BFLK,2026-02-18
PropertyPro,7BFLK,"KSh 18,500,000",Nairobi,Unknown,0.0,0.0,,18500000,,https://propertypro.co.ke/property/7BFLK,2026-02-18
PropertyPro,1BEUV,"KSh 150,000,000",Nairobi,Unknown,0.0,0.0,,150000000,,https://propertypro.co.ke/property/1BEUV,2026-02-18
PropertyPro,4BEUM,"KSh 270,000,000",Nairobi,Unknown,0.0,0.0,,270000000,,https://propertypro.co.ke/property/4BEUM,2026-02-18
PropertyPro,1ALDC,"KSh 260,000",Nairobi,Unknown,4.0,4.0,,260000,,https://propertypro.co.ke/property/1ALDC,2026-02-18
PropertyPro,6AKVX,"KSh 16,500,000",Nairobi,Unknown,5.0,4.0,,16500000,,https://propertypro.co.ke/property/6AKVX,2026-02-18
PropertyPro,5AKTT,"KSh 370,000",Nairobi,Unknown,4.0,4.0,,370000,,https://propertypro.co.ke/property/5AKTT,2026-02-18
PropertyPro,2AKTT,"KSh 150,000,000",Nairobi,Unknown,0.0,0.0,,150000000,,https://propertypro.co.ke/property/2AKTT,2026-02-18
PropertyPro,7AKTS,"KSh 145,000,000",Nairobi,Unknown,0.0,0.0,,145000000,,https://propertypro.co.ke/property/7AKTS,2026-02-18
PropertyPro,8AGRU,"KSh 20,500",Nairobi,Unknown,2.0,2.0,,20500,,https://propertypro.co.ke/property/8AGRU,2026-02-18
PropertyPro,0AETJ,"For Sale, 1br, 2br & 3br Apartments #newproject Alert, Located In Nairobi. An Upcoming Project Located Just 900m Off Waiyaki Way At Kinoo 87. Pinnacle Meadows Phase 2. Prices From Ksh4.2m",Lavington,Apartment,1.0,1.0,7.9,10497669,parking|garden|cctv|fence|backup generator|internet|balcony|generator|office|golf,https://propertypro.co.ke/property/0AETJ,2026-02-18
PropertyPro,0AETJ,"For Sale, 1br, 2br & 3br Apartments #newproject Alert, Located In Nairobi. An Upcoming Project Located Just 900m Off Waiyaki Way At Kinoo 87. Pinnacle Meadows Phase 2. Prices From Ksh4.2m",Lavington,Apartment,1.0,1.0,7.9,1000000000,parking|garden|cctv|fence|backup generator|internet|balcony|generator|office|golf,https://propertypro.co.ke/property/0AETJ,2026-02-18
PropertyPro,0AETJ,"For Sale, 1br, 2br & 3br Apartments #newproject Alert, Located In Nairobi. An Upcoming Project Located Just 900m Off Waiyaki Way At Kinoo 87. Pinnacle Meadows Phase 2. Prices From Ksh4.2m",Lavington,Apartment,1.0,1.0,7.9,20000,parking|garden|cctv|fence|backup generator|internet|balcony|generator|office|golf,https://propertypro.co.ke/property/0AETJ,2026-02-18
PropertyPro,0AETJ,"KSh 4,200,000",Nairobi,Unknown,1.0,1.0,,4200000,,https://propertypro.co.ke/property/0AETJ,2026-02-18
PropertyPro,3AETH,"KSh 4,500,000",Nairobi,Unknown,0.0,0.0,,4500000,,https://propertypro.co.ke/property/3AETH,2026-02-18
PropertyPro,5AETC,"KSh 45,000",Nairobi,Unknown,0.0,0.0,,45000,,https://propertypro.co.ke/property/5AETC,2026-02-18
PropertyPro,4AETC,"KSh 2,200,000",Nairobi,Unknown,0.0,0.0,,2200000,,https://propertypro.co.ke/property/4AETC,2026-02-18
PropertyPro,3AETC,"KSh 30,000,000",Nairobi,Unknown,5.0,4.0,,30000000,,https://propertypro.co.ke/property/3AETC,2026-02-18
PropertyPro,1AETC,"KSh 10,000,000",Nairobi,Unknown,3.0,2.0,,10000000,,https://propertypro.co.ke/property/1AETC,2026-02-18
PropertyPro,2BLBN,"KSh 210,000,000",Nairobi,Unknown,0.0,0.0,,210000000,,https://propertypro.co.ke/property/2BLBN,2026-02-18
PropertyPro,0BKXD,"KSh 750,000",Nairobi,Unknown,8.0,7.0,,750000,,https://propertypro.co.ke/property/0BKXD,2026-02-18
PropertyPro,1BKPV,"KSh 18,000,000",Nairobi,Unknown,4.0,5.0,,18000000,,https://propertypro.co.ke/property/1BKPV,2026-02-18
PropertyPro,5BKPS,"KSh 110,500,000",Nairobi,Unknown,0.0,0.0,,110500000,,https://propertypro.co.ke/property/5BKPS,2026-02-18
PropertyPro,3BKPC,"KSh 90,000,000",Nairobi,Unknown,0.0,0.0,,90000000,,https://propertypro.co.ke/property/3BKPC,2026-02-18
PropertyPro,0BKPC,"KSh 55,000,000",Nairobi,Unknown,0.0,0.0,,55000000,,https://propertypro.co.ke/property/0BKPC,2026-02-18
PropertyPro,9BKPB,"KSh 100,000,000",Nairobi,Unknown,0.0,0.0,,100000000,,https://propertypro.co.ke/property/9BKPB,2026-02-18
PropertyPro,6BNAJ,"KSh 90,000",Nairobi,Unknown,0.0,0.0,,90000,,https://propertypro.co.ke/property/6BNAJ,2026-02-18
